Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Shops,Price
9854,29,2,43,26,6,7,5.0,1961,2,180526.6483975841
12475,103,3,58,42,6,10,1.0,1968,3,246690.58474254922
9072,61,1,38,17,6,3,12.0,1976,9,144099.80634327658
3038,1,2,52,32,6,13,17.0,1977,1,181462.20911383585
15593,106,3,78,44,12,5,14.0,2001,10,351058.31136138673
6870,1,3,81,32,6,7,17.0,1977,1,241964.71946943412
13357,1,3,81,32,6,7,17.0,1977,1,281374.0705016378
10391,62,1,37,40,6,21,25.0,1977,3,131037.88096849392
11186,9,1,40,20,8,11,17.0,2006,4,149310.09819835823
3703,62,2,73,32,6,9,20.0,2014,3,185861.9447496841
9801,23,2,61,32,6,14,25.0,1977,2,183445.4437205474
13747,124,2,40,30,6,6,9.0,1960,5,242225.7311800207
1654,55,2,58,32,9,11,17.0,2000,4,247412.2016266581
1579,23,1,27,32,6,10,12.0,1977,3,60825.032060441124
5736,1,1,38,32,6,6,17.0,1977,1,142155.31782415847
9418,9,2,66,32,6,5,1.0,1977,4,183976.84002108505
13777,21,1,39,20,7,5,17.0,2005,4,208314.07137789336
7670,53,3,53,34,6,5,9.0,1968,3,280585.02093016234
714,44,2,48,30,6,5,5.0,1963,1,183147.43382166984
15520,48,2,63,61,10,6,17.0,1996,10,335850.14872271
7291,11,2,55,33,6,10,9.0,1971,1,198363.49762961315
12268,41,2,53,32,8,5,12.0,1985,16,96066.228704515
15146,26,1,35,19,7,15,16.0,1969,2,172615.66150251255
10491,77,1,33,21,6,6,9.0,1974,16,141399.285601879
11975,194,2,64,37,7,3,4.0,1959,3,215525.74984494888
2952,169,2,58,31,8,3,14.0,1970,3,116661.59548998011
15940,29,1,37,25,6,6,5.0,1966,2,152851.63258708498
5574,27,1,53,19,13,13,17.0,2011,3,153893.97907658972
16169,23,3,82,32,6,19,25.0,1977,2,181217.5471844365
16683,61,2,54,30,9,2,9.0,1976,9,223622.3992695649
9725,1,2,70,32,6,8,1.0,1977,1,242370.0892455794
5521,71,1,42,20,8,8,12.0,2001,8,171070.18463899914
4299,45,2,59,58,6,24,22.0,1977,2,365648.7515554821
1587,18,1,40,21,10,9,22.0,1987,5,152594.13406974426
10597,3,1,38,18,8,12,14.0,1978,3,166243.72497733426
8567,27,1,37,41,10,4,15.0,2018,1,114779.64213810964
8217,9,3,61,46,6,7,9.0,1977,3,181043.9932799405
14408,52,1,42,19,7,11,17.0,2009,5,159470.04394910092
8737,147,2,66,35,8,4,10.0,1961,8,352506.85821127286
15793,84,1,32,20,6,3,10.0,1974,1,176717.51163234128
2237,52,3,64,47,6,11,9.0,1983,5,226434.8801562027
2964,83,2,46,27,6,5,9.0,1977,4,199044.57788070507
6333,27,2,64,32,6,5,5.0,2017,3,189477.56021020148
1340,1,3,85,89,6,13,22.0,1977,1,273402.48784420226
16480,114,1,32,21,6,3,5.0,1964,3,158881.67272006572
292,94,2,53,31,8,10,17.0,2000,3,183435.84112317406
801,92,2,42,27,6,6,5.0,1964,5,216130.82624254187
14279,9,2,51,23,15,14,22.0,1982,1,222186.39148031504
4376,23,1,32,30,6,14,17.0,2016,3,67319.23103598473
9514,38,1,47,32,6,20,1.0,1977,7,269128.3192101606
7108,1,1,43,32,6,17,17.0,1977,1,146093.27836314918
12244,6,2,65,43,10,21,25.0,2017,3,189024.95729461845
10922,161,2,59,36,10,13,20.0,2012,3,178115.58798826058
13217,27,2,78,32,6,10,13.0,1977,3,183961.3776999345
2967,1,1,62,32,6,1,13.0,1977,1,193568.8542075688
12292,27,2,53,33,12,17,17.0,2005,4,237308.83562442052
14124,23,1,48,20,8,5,17.0,2014,2,98243.47231419939
3898,92,3,68,41,8,10,16.0,1983,5,331709.4978625257
11762,120,2,57,33,9,17,17.0,1992,3,257520.3196491729
194,23,1,40,32,15,19,17.0,2019,3,81258.05703492103
10041,45,3,78,77,6,11,17.0,2017,2,476505.3096205079
8241,8,4,101,95,10,26,24.0,2010,2,406384.44520531216
3069,126,2,54,33,8,4,7.0,1959,6,225204.16557364
2562,24,1,34,19,6,4,5.0,1962,3,159921.44102007255
12348,27,2,77,32,6,10,1.0,1977,3,214755.64032618183
14814,123,4,114,72,12,8,14.0,2006,4,533717.9261729185
14993,132,2,65,35,9,17,16.0,1974,19,333466.6147472781
7861,128,1,45,44,6,3,3.0,2016,8,122650.94908721955
3117,58,1,48,32,6,7,9.0,1977,5,101646.54225505065
16359,6,2,54,32,9,3,17.0,1977,3,150495.65446240178
4297,99,3,80,51,8,11,25.0,2004,4,380162.28605717386
8682,27,2,65,32,6,16,13.0,1977,3,156185.80943868184
127,34,3,79,83,12,25,23.0,2015,11,405231.6008229453
63,38,1,43,21,9,18,24.0,2011,7,234749.3645397998
7350,6,1,41,21,7,11,17.0,2014,3,118142.77676873027
2794,5,2,54,30,7,5,5.0,1954,5,236932.9476277864
4142,39,1,32,18,6,7,9.0,1973,2,143150.14190959456
7502,23,2,56,33,9,10,17.0,2011,2,210011.09465214467
7036,23,1,42,32,6,10,17.0,1977,2,110644.85720350963
12430,62,1,45,18,11,5,17.0,2012,3,74081.17658061859
10660,5,2,79,32,10,11,20.0,1977,5,428767.2643042946
15093,47,1,38,22,7,15,17.0,2009,1,163127.10037800265
11030,114,1,28,17,6,7,12.0,1966,3,181919.91235111913
14947,15,1,44,21,8,8,14.0,1988,3,177836.77728124644
10245,87,3,64,42,9,5,9.0,1981,6,239443.83573310226
12948,67,1,41,23,8,13,17.0,1986,4,175191.2771029762
2597,169,1,43,32,6,5,13.0,1977,5,226053.13522934035
10632,12,2,62,34,10,11,17.0,1996,15,263457.8501725438
4934,41,1,41,20,7,16,17.0,2009,3,175345.17674165752
11912,1,2,71,36,9,19,25.0,2011,1,197197.40441382508
15223,12,1,42,25,8,6,12.0,1998,15,188805.7884721961
3871,47,1,37,19,9,17,16.0,1988,16,185059.57031071367
3792,99,1,37,21,9,12,16.0,1979,8,170770.17464740036
8449,9,1,45,27,8,3,14.0,1996,4,129912.86339746525
11467,119,3,98,50,12,4,9.0,2005,5,479602.4365589888
14894,52,2,56,32,6,18,17.0,1977,5,175204.8667901804
8518,123,2,60,33,10,6,16.0,2007,5,321106.30607795983
5100,29,2,62,30,10,5,18.0,2012,2,238054.28062625692
14128,24,2,46,32,6,1,5.0,1962,3,191016.27553818078
6963,99,2,48,32,6,8,9.0,1975,8,195265.4039862908
16371,62,3,88,32,6,10,13.0,1977,3,214155.47853142745
409,6,2,66,32,6,11,17.0,1977,3,173732.18259483034
10103,94,1,35,23,6,11,9.0,1971,6,148862.21017433386
8716,27,2,70,38,12,13,17.0,2006,3,221101.9476278889
10110,48,3,83,48,9,21,1.0,1977,10,436256.0045452862
1035,55,1,38,18,8,2,14.0,1995,4,184767.92879304528
16066,27,2,66,31,6,4,13.0,1977,3,178920.3089937141
1173,6,3,83,50,9,9,17.0,2012,3,155789.51326669045
14589,57,1,40,24,8,7,12.0,2006,4,170832.92654763669
1708,62,2,78,31,14,14,16.0,2015,3,191388.6693563192
12972,9,1,35,20,6,8,9.0,1977,3,122144.8514388418
5644,46,2,44,32,6,4,9.0,1967,5,207183.3075165361
16050,67,2,58,36,9,19,17.0,1989,6,228845.682509224
15420,27,3,48,32,6,9,25.0,1977,3,131321.8192880477
16272,59,2,62,37,10,10,22.0,1995,5,365466.2161184495
2218,47,3,64,43,6,6,9.0,1976,16,232214.34103072065
14503,79,1,43,21,8,11,14.0,1970,5,203801.768016864
5414,21,1,40,20,9,4,14.0,1996,4,177913.1651305515
8832,1,3,83,79,6,15,21.0,2020,1,242243.0908385064
6414,10,3,66,45,6,10,15.0,2012,11,215649.3756794293
2407,23,2,33,32,6,2,4.0,1977,3,65637.82994557348
4144,23,1,42,32,6,5,4.0,1977,3,92290.96847556003
13268,45,2,59,32,6,19,13.0,1977,2,307299.7482291435
3920,27,1,46,46,6,10,1.0,1977,3,155830.1348203156
597,132,2,57,34,6,3,4.0,1972,7,270325.61175262165
8416,58,2,64,32,6,9,17.0,1977,5,175466.8454627023
3902,23,1,27,32,6,4,4.0,1977,3,65547.07184607298
1300,23,1,28,28,10,8,17.0,2016,3,73162.63607939101
4904,34,3,91,54,12,17,17.0,1999,11,454963.3162124464
15998,33,3,79,50,8,6,5.0,1959,3,396141.9035057582
14284,164,3,79,45,12,16,17.0,2002,6,356050.6974110829
11970,56,1,39,23,8,11,17.0,1989,6,249476.0880530391
3393,21,3,62,48,6,5,9.0,1974,5,241677.5411269828
10525,47,1,41,21,7,2,14.0,2009,1,158582.820732421
3129,21,3,83,49,8,10,14.0,1991,5,343470.5003179385
207,27,1,41,21,10,15,17.0,2017,3,119443.81491869115
7401,27,1,39,32,6,5,13.0,1977,1,91331.03692552287
2892,46,1,43,19,9,11,12.0,1973,1,197485.5391457365
6263,62,3,87,32,6,4,4.0,1977,3,193482.21002197656
7844,96,1,41,20,8,14,17.0,1995,4,171280.57220597155
14612,26,3,63,41,6,6,9.0,1978,6,268711.92454986693
6596,1,1,41,19,11,4,5.0,2014,1,142334.96417219954
3401,74,2,80,79,6,6,1.0,2017,2,224079.85919570838
10090,6,3,82,81,6,15,14.0,2017,3,222140.52148339868
318,6,2,58,32,6,15,17.0,1977,3,175768.01373285474
11892,94,2,60,38,8,8,16.0,1972,6,259926.55214817807
9364,6,1,41,32,6,19,17.0,2014,3,127068.21589272875
11869,30,1,44,32,6,17,17.0,1977,23,128649.19108355654
8143,53,2,57,57,6,4,1.0,2019,3,232754.8823039305
6875,32,3,59,46,6,6,9.0,1971,11,286819.3541932532
4127,27,1,44,46,6,4,22.0,2017,1,116288.43545528145
7162,34,2,56,57,6,26,25.0,2016,11,244220.6214945609
523,101,1,52,15,6,5,5.0,1970,2,115845.86152704182
13730,47,1,40,18,9,5,24.0,2012,1,172310.53826314988
11911,209,1,33,18,6,7,5.0,1965,1,140048.80227724573
10787,44,3,64,45,6,3,9.0,1971,1,224837.6542110924
3654,11,2,57,56,6,4,4.0,1977,4,96085.13327912576
6789,25,1,32,32,6,16,20.0,2016,11,146105.91817131554
15827,105,2,49,32,6,7,5.0,1961,1,197225.70910688204
4180,45,1,40,32,6,21,22.0,2016,2,230239.5557292341
3399,1,1,43,32,6,6,17.0,1977,1,145549.14723072562
1225,157,3,76,49,8,9,8.0,1960,5,617749.1185856492
16548,46,1,32,21,6,2,4.0,1963,1,140090.45622634306
6395,61,2,48,33,6,5,9.0,1976,9,194261.2812833486
3306,23,2,53,32,6,3,3.0,1977,3,83099.55136946382
7610,88,3,67,46,7,11,12.0,1974,9,293836.3788425565
2816,48,2,52,34,8,10,9.0,1981,10,295328.8595868018
13037,101,1,32,19,6,5,5.0,1965,2,162795.11336186394
10402,85,3,62,46,6,10,9.0,1979,7,118038.56158739033
8122,57,1,40,21,10,20,22.0,2004,4,204141.82529135727
16454,47,1,51,32,6,10,15.0,2016,16,128912.09787049053
7601,138,2,40,29,6,7,8.0,1963,2,223082.19628620762
1209,53,2,56,32,6,17,17.0,1977,3,245157.9990967741
12294,37,1,31,19,6,7,8.0,1964,5,200428.01563122545
2654,64,1,40,23,7,9,17.0,1988,11,225730.35810971537
1540,34,1,42,44,6,24,25.0,2015,11,267869.07527601894
13186,139,2,55,30,8,5,14.0,2007,3,250918.28143375518
4303,90,2,42,40,6,7,9.0,1969,2,181789.35859889394
3232,9,2,52,29,7,18,22.0,1978,1,192046.30530361657
11460,8,3,85,55,10,14,17.0,2007,2,351890.8646798223
6306,128,1,38,21,8,7,17.0,1990,8,218714.0776153016
16273,30,2,63,32,6,6,25.0,1977,23,189417.3572680555
10145,21,2,48,30,6,6,5.0,1969,5,190191.16207663566
5435,15,3,81,46,12,12,16.0,2006,3,297389.10905244946
9034,93,2,52,32,9,7,14.0,1976,3,177282.643823766
4399,46,3,59,46,6,8,9.0,1967,5,284327.5604376815
8794,9,1,36,22,6,7,9.0,1976,3,125175.48696047715
5690,0,2,44,31,6,3,5.0,1964,8,167238.283327593
8778,23,1,43,19,8,4,17.0,2014,2,67685.20389071817
8064,13,3,81,47,7,3,14.0,1999,15,283217.52283046034
10970,8,1,34,21,6,7,9.0,1967,5,151394.24685091156
11048,9,3,66,40,8,4,12.0,1988,1,237064.29285528717
10433,42,1,43,20,10,12,24.0,2010,3,149729.89486962778
11131,70,3,72,72,7,15,16.0,1976,5,288304.7747859521
4630,58,2,47,29,6,4,9.0,1969,2,170405.92695920749
15710,36,2,58,36,9,7,14.0,2012,3,376494.333962048
11849,11,1,36,21,9,1,12.0,1977,1,155563.34945766136
139,61,2,46,28,6,1,9.0,1981,9,239552.3278671116
333,64,3,63,42,8,3,9.0,1972,11,279522.7374465121
16603,28,2,52,33,8,12,14.0,1990,3,239938.1361084706
9360,96,1,39,20,10,7,22.0,1996,4,200440.67698230367
13611,1,2,52,32,6,17,17.0,1977,1,179416.23204077856
16489,1,2,66,32,6,11,22.0,1977,1,209030.71698766886
8395,45,2,61,32,13,15,14.0,1977,2,316763.42365934944
5865,11,2,54,34,6,6,9.0,1974,1,234040.5752550257
11282,62,3,87,32,6,5,1.0,1977,3,214403.07562106926
14393,83,4,116,73,11,15,17.0,1990,4,551921.207772904
1099,27,3,55,32,6,6,25.0,1977,3,172184.66121292673
7608,1,1,50,17,11,10,25.0,2015,1,100226.36376138523
15894,6,2,55,32,8,5,17.0,2016,3,158138.55880784625
7190,27,1,31,32,6,23,25.0,1977,3,114139.12517615287
3419,39,3,61,45,6,7,9.0,1970,2,250913.15305383768
3468,91,1,39,23,10,12,12.0,1966,3,184161.93980393113
12823,88,3,61,40,6,8,9.0,1971,9,213371.43491424568
5263,1,2,57,32,8,4,14.0,1990,1,226800.91827849072
1608,45,1,42,32,6,21,1.0,2015,2,292327.0191237874
11699,28,1,39,18,7,13,17.0,2002,2,173629.32110106118
5472,52,1,37,21,7,15,17.0,2007,5,85692.70867365539
11887,24,1,66,23,18,1,18.0,2007,3,491816.4042190747
5178,105,1,38,21,9,1,5.0,1963,1,166809.6522301516
11940,27,3,86,52,11,18,1.0,1977,3,230858.6027028361
5568,96,3,79,50,10,19,17.0,2005,4,296217.77260695497
1875,53,1,40,32,6,10,19.0,1977,3,203418.2912189457
668,3,1,33,20,7,13,12.0,1975,2,220415.02264070293
7897,109,2,44,28,6,8,9.0,1965,1,242003.29819021426
4537,26,2,39,25,7,7,9.0,1965,2,188155.83811374853
2822,74,2,76,32,9,4,17.0,2018,2,226821.3434341367
2415,28,1,40,22,10,10,16.0,1978,3,226513.8899636938
239,6,1,39,32,6,16,17.0,1977,3,114672.76824847508
16701,18,1,45,20,8,10,14.0,1987,5,179566.59865903863
9724,23,1,45,32,6,5,13.0,1977,3,92319.92067107928
14952,27,1,53,32,6,7,1.0,1977,3,134595.53757585955
11734,1,1,47,32,6,10,24.0,1977,1,159082.2430778292
16088,44,1,38,22,8,6,17.0,1985,1,206824.31772346774
13393,98,1,41,20,7,8,14.0,2003,2,214733.34225833853
12818,27,1,47,47,10,4,3.0,1977,3,85525.79421108282
8476,9,2,50,32,8,2,17.0,1996,11,186646.7691146619
14394,87,1,34,16,7,1,12.0,1978,6,88513.51325429414
12129,1,2,56,32,6,15,17.0,1977,1,202078.6921510869
3810,1,3,80,47,10,9,17.0,1989,1,294343.76590182947
2712,27,1,39,32,6,9,1.0,1977,1,100529.11287307595
10007,52,2,48,33,6,4,4.0,1965,5,155519.75163459152
9944,23,3,78,32,6,14,17.0,2017,3,431238.4670110489
7328,9,2,55,32,8,10,14.0,1992,4,195274.4340714704
14542,9,1,43,32,6,13,1.0,1977,4,129781.34270768633
12809,3,3,71,47,10,9,17.0,1983,3,91098.21450668793
14910,1,1,39,32,6,16,17.0,1977,1,136537.14734829226
9153,1,2,63,61,6,12,20.0,1977,1,216798.46001132915
7439,27,2,61,33,12,3,17.0,2014,3,67343.13387802825
16793,53,1,33,19,6,6,12.0,1972,10,201307.9336491289
12018,52,1,39,32,6,10,17.0,1977,5,123018.17666547482
9528,27,1,45,32,6,5,1.0,1977,3,116149.29081541381
5952,23,1,49,32,6,3,3.0,1977,3,120535.04135496645
11134,57,3,79,47,12,6,17.0,2004,4,332870.9375415168
5293,53,3,82,51,12,9,24.0,2019,3,348985.12011902675
12966,27,2,66,38,11,14,17.0,2013,1,131231.77950390812
11017,101,3,55,37,6,7,3.0,1959,2,118410.974058632
6746,93,2,46,31,6,5,9.0,1974,3,166350.60627749513
154,68,3,67,47,6,8,12.0,1973,5,325093.4850644625
14085,120,1,43,22,10,19,22.0,2007,3,216961.81378551593
10238,62,1,36,32,6,21,25.0,1977,3,129252.44008922527
6177,80,3,78,47,10,7,16.0,1976,5,337093.85681923066
9279,53,1,43,22,8,5,12.0,1990,10,209798.54489390922
5343,21,2,45,28,6,11,9.0,1968,4,190532.38841674503
16100,79,2,54,32,8,3,14.0,1969,5,272025.41032956523
819,61,3,63,38,8,6,9.0,1979,9,290331.4141705794
8823,7,2,59,33,9,18,16.0,2016,9,71291.54616277714
3205,27,1,37,34,6,3,17.0,2015,3,96418.70117590172
2897,62,3,107,66,16,14,17.0,2015,3,197862.1514470772
6087,1,1,58,32,6,16,1.0,2014,1,180926.58579228056
1047,9,1,46,41,8,15,14.0,1991,4,143692.7827145179
15054,18,1,41,24,8,15,14.0,1985,5,192933.9248985056
8403,9,2,56,56,6,8,9.0,1977,4,178622.85743008766
7624,119,3,79,46,10,2,9.0,2006,5,377410.75214636757
10652,27,2,57,32,9,3,17.0,2015,3,104511.38324996011
7079,63,1,48,46,10,18,25.0,2017,6,284603.20225709124
13594,62,3,87,32,10,4,12.0,1977,3,245362.55139342
12115,23,1,31,32,6,8,14.0,1977,3,68161.22284423541
4405,74,2,71,32,6,5,13.0,1977,2,244700.8148649357
6969,34,2,61,32,6,5,1.0,1977,11,263205.9003169214
11658,6,2,54,32,6,10,17.0,1977,3,150964.40454575926
14775,9,2,52,30,8,12,14.0,1998,4,201524.56851770048
6326,53,1,38,20,8,4,24.0,2017,3,167118.31364041436
13776,1,3,74,45,10,10,17.0,2009,1,200265.87026959282
10143,1,3,83,32,6,18,17.0,1977,1,271505.0675456365
2652,55,1,39,22,8,11,25.0,2004,4,184010.76621769968
15125,55,2,45,30,6,8,9.0,1972,4,170622.94129788992
1673,22,2,59,32,6,14,25.0,1977,3,177399.5371349896
4225,93,3,135,32,6,3,3.0,1977,3,198524.44747128373
15145,26,2,44,33,6,4,5.0,1966,2,190909.13795252301
5646,53,2,56,32,8,8,12.0,1992,10,286621.2020923385
3620,67,1,42,22,9,12,16.0,1986,6,193040.95001292368
11562,23,2,68,66,6,12,17.0,1977,2,184896.1368951622
11986,85,3,78,32,6,9,16.0,1977,3,195076.6898927193
5092,30,1,47,48,6,21,25.0,2014,23,143185.42771071242
8508,70,3,82,46,10,3,16.0,1980,5,358097.28003652603
8390,23,1,39,32,6,13,17.0,1977,2,106435.78744935423
5335,53,1,39,19,7,12,14.0,1975,3,199224.112020054
12606,30,2,60,32,6,7,17.0,1977,23,190937.2940037405
2379,45,1,50,32,6,16,25.0,1977,2,155853.49484215342
12911,18,2,61,33,10,10,17.0,1991,5,171450.68889461184
14458,32,3,79,49,10,6,16.0,1983,11,202803.01939988325
5706,74,3,113,32,6,15,14.0,1977,2,339807.8649743253
5368,6,3,78,74,6,7,17.0,2016,3,158358.90378415777
14932,23,2,61,34,11,2,17.0,2016,2,120116.76188010865
13816,96,1,45,24,8,9,12.0,2000,4,182063.5799959539
999,128,3,61,37,8,2,14.0,2001,4,207656.90833582915
6982,25,2,57,32,6,24,1.0,2017,11,318660.4396211301
11400,23,2,55,53,6,8,17.0,1977,2,150680.81426267768
4977,27,1,39,38,10,6,19.0,2017,1,90878.67779939758
10639,57,1,39,22,8,18,17.0,2002,4,172556.83090026278
2134,23,3,71,32,6,13,15.0,1977,3,110073.90366616748
12371,13,1,42,21,8,10,17.0,1999,15,193699.18768350122
3694,126,1,36,19,6,3,12.0,1978,3,159300.19599285632
4841,66,3,56,37,6,5,5.0,1970,3,236557.2332384245
2880,62,1,54,32,6,5,1.0,1977,3,139132.44586368336
6614,44,3,58,45,6,1,9.0,1972,3,237414.11881464862
11008,0,1,46,18,10,16,17.0,2010,6,85770.44200126965
15042,59,3,104,82,20,22,24.0,2017,5,475135.9219972185
10356,16,2,44,28,6,7,9.0,1980,7,201428.7400055248
3948,133,2,65,36,6,1,11.0,1957,8,283974.77504653897
14519,128,1,39,15,9,14,16.0,2003,4,138770.69373369805
11405,90,2,46,30,6,6,5.0,1967,2,168110.07663047672
12927,62,2,52,32,6,4,20.0,1977,3,180750.47174904266
2095,55,4,94,58,10,3,12.0,2000,4,351076.21314461314
14189,160,2,48,30,6,6,9.0,1977,5,235588.66054329532
7465,58,1,44,45,6,4,3.0,1977,5,108599.39733380196
4898,85,2,42,27,6,10,9.0,1981,7,187397.19528674023
11164,75,2,48,49,6,6,5.0,1967,5,169876.76478902294
5372,27,1,45,23,6,6,17.0,2013,3,80178.57324565164
4949,1,2,64,66,6,17,17.0,1977,1,200214.24197154515
7217,97,1,25,13,6,3,9.0,1973,7,123799.48621616035
10828,46,2,42,31,6,3,5.0,1964,1,90713.07693664356
5355,74,1,53,53,6,9,13.0,1977,2,162983.29395157692
14529,74,1,34,32,6,4,1.0,1977,2,126476.04155583287
4384,30,1,46,32,6,5,1.0,1977,23,129364.35153342453
8895,47,1,41,32,6,7,17.0,1977,1,122712.5311303349
8637,27,1,44,19,8,12,17.0,2012,3,129142.28665039512
10113,113,1,36,19,6,11,9.0,1970,1,157562.1576956694
5933,57,3,71,43,7,4,12.0,1991,4,181252.52954516094
13723,30,2,71,32,6,7,17.0,1977,23,162922.34754349364
9616,83,1,43,23,8,11,12.0,1984,4,199612.22212081734
16631,7,2,60,35,10,15,22.0,2008,9,254320.2477841056
7168,170,2,53,33,7,1,4.0,1962,7,222778.30063103122
2099,123,3,64,46,6,5,9.0,1970,5,243712.5168421164
4777,94,1,41,20,8,12,12.0,1978,9,175412.16753499993
309,27,1,37,32,6,11,1.0,1977,1,112877.82765126982
3641,1,1,42,32,6,16,17.0,1977,1,161634.19464600887
11074,7,3,116,57,20,3,18.0,2017,3,544167.7666353588
5332,62,3,90,91,6,12,1.0,2016,3,205648.87930381755
11969,1,1,66,32,10,15,20.0,1977,1,194537.95782979624
5519,124,3,84,53,8,4,9.0,1958,5,524131.64656816656
4644,27,1,45,32,9,7,13.0,1977,3,167988.15544199874
83,22,2,60,34,7,5,5.0,1958,3,239854.9676695325
2879,78,5,118,69,10,15,16.0,1998,2,496026.671161636
441,6,3,84,32,6,9,14.0,1977,3,216422.14290737067
12573,6,1,42,41,10,6,17.0,2015,3,115477.54657702375
9352,21,2,40,22,6,2,12.0,1969,5,167093.79371766857
12435,27,2,64,36,6,6,24.0,2017,3,185153.8267339505
4436,6,2,66,64,6,9,8.0,2015,3,192261.9632697044
10302,95,3,75,43,12,4,8.0,1942,3,509182.95751523896
15966,9,3,79,47,10,8,14.0,1993,4,259696.71306769113
4307,11,3,59,43,6,7,9.0,1974,1,227288.8177716621
15281,1,1,41,32,6,11,17.0,1977,1,141496.4358025544
10180,27,2,67,35,6,13,15.0,2013,3,176184.98937389953
14168,169,2,44,30,6,9,9.0,1971,5,208397.29943932735
15504,45,2,63,59,6,20,22.0,2017,2,308767.6976488221
24,19,1,40,20,10,3,16.0,1985,6,187656.1774721252
9646,25,3,79,41,10,14,16.0,1999,11,349765.2622334744
10117,77,2,53,30,7,14,12.0,1974,16,205321.62054357227
6167,26,2,51,34,6,2,12.0,1972,2,234884.02747541628
3557,62,1,38,32,10,10,14.0,1977,3,113780.70279076535
1734,6,1,43,32,6,18,17.0,1977,3,120509.8333894198
3682,6,1,43,32,6,15,17.0,1977,3,126243.37125837702
4473,9,1,37,20,9,10,14.0,1994,4,133960.18752834346
13724,9,1,41,32,6,11,1.0,1977,4,137527.48705925228
10562,125,3,77,46,12,15,17.0,2006,5,458289.14531319257
10510,1,1,42,32,10,11,17.0,2017,1,132297.99247252385
15000,26,1,36,21,6,7,9.0,1966,2,73312.98666384838
12056,27,2,65,33,9,11,17.0,2009,3,87532.29836494286
9027,123,3,97,54,14,14,17.0,2005,4,530284.4274582582
1230,99,1,36,21,6,7,9.0,1972,4,153254.77219457398
7349,57,1,38,23,6,6,9.0,1972,4,160203.09439589028
3221,151,1,37,16,9,14,17.0,2002,10,254998.54240985532
5864,37,3,62,42,6,8,9.0,1972,3,134534.6515127899
2648,23,1,34,32,6,4,13.0,1977,3,60828.26068561156
15574,23,2,57,32,10,4,1.0,1977,3,93674.45518617758
11126,27,3,47,32,6,5,25.0,1977,3,132867.42443345356
12478,27,1,38,18,11,8,22.0,2015,3,106152.79005642288
4464,61,4,64,49,6,9,9.0,1978,9,295449.6884053218
3624,179,3,86,57,10,6,12.0,2003,10,452985.51668243797
8232,61,1,38,18,7,11,12.0,1998,9,223982.5218300159
4627,10,1,32,19,7,4,12.0,1976,11,167638.39402911376
7374,79,1,38,21,9,11,16.0,1976,5,178625.55002758102
10202,6,1,52,32,6,3,25.0,2014,3,137597.60145825628
8807,38,1,46,49,10,8,17.0,2019,7,256650.65808514052
15577,30,2,79,32,6,6,16.0,1977,23,144430.7349985369
4193,8,1,39,19,6,6,9.0,1974,4,163122.4056044012
1883,85,3,75,46,10,15,16.0,1977,7,348054.68894864037
14917,105,1,37,23,6,10,9.0,1974,2,181826.35080554688
9207,9,3,75,44,10,10,10.0,1994,4,243420.1791338147
3210,1,2,94,32,6,14,17.0,1977,1,268779.33671998524
13335,34,2,59,32,10,20,26.0,2013,11,244668.6134104145
16402,7,2,60,36,10,15,22.0,2013,9,85622.93272237419
397,48,1,39,32,10,4,12.0,1977,10,229502.2906017865
8137,30,2,67,66,6,3,17.0,2017,23,203253.92703379827
6128,92,2,56,34,8,6,14.0,1999,5,90471.54091766098
13439,1,2,66,36,12,5,9.0,2018,1,247121.07758341965
15177,27,1,44,32,6,16,14.0,2017,3,141849.67928561228
16656,93,1,41,24,8,4,14.0,1985,3,134059.90597710494
14526,57,2,47,30,6,1,5.0,1962,4,182376.40574348727
15956,109,2,62,31,9,14,24.0,2009,6,408520.9583180653
12674,99,2,66,35,10,4,17.0,1995,8,254023.50696136343
10503,58,2,72,32,6,13,1.0,1977,5,240510.69684622844
11448,39,1,35,18,7,12,12.0,1977,2,150513.47488734513
12671,69,2,64,33,12,6,17.0,2005,9,353466.55486772646
13148,45,1,42,39,6,14,1.0,2013,2,214595.46686507703
1927,78,1,36,22,6,8,9.0,1971,2,162693.9877576261
7277,8,3,110,66,12,6,14.0,2004,5,483365.31058529724
15980,1,1,42,41,6,15,1.0,2019,1,138632.72675724304
16673,13,3,85,50,8,9,14.0,1991,15,335816.17771065404
3826,62,2,66,32,10,12,15.0,1977,3,165627.14080558886
9057,27,2,59,32,10,8,16.0,2009,3,172848.88103196654
15209,83,1,41,32,6,17,1.0,1977,4,214393.17403670988
14376,124,2,52,27,7,4,10.0,1955,5,297376.5905764121
1869,23,3,67,43,10,4,4.0,2018,3,133981.17250579046
11583,21,1,32,18,6,7,5.0,1969,5,135572.89447711938
3055,6,2,65,32,6,19,17.0,1977,3,172391.23719177273
8460,30,2,58,56,6,19,19.0,1977,23,145015.06746210175
9723,52,2,64,32,6,5,17.0,1977,5,158148.93648361234
4177,99,2,46,27,6,6,9.0,1996,4,197705.80933984625
15764,154,1,32,21,7,10,9.0,1967,5,182212.20103812573
2020,134,3,67,42,8,9,10.0,1959,1,462613.6413576982
1247,130,3,57,37,6,11,9.0,1971,7,179333.72768183766
678,62,2,81,78,6,9,17.0,2015,3,190550.98204912152
16005,103,1,33,18,6,7,11.0,1969,3,178225.1238543756
